#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
AP023157.1_1_IGH	+	39722	40629	908	AP023157.1_1_IGH	+	39626	40548	923	85.9%
AP023157.1_1_IGH	+	39746	40487	742	AP023157.1_1_IGH	+	39639	40405	767	78.7%
AP023157.1_1_IGH	+	39759	40629	871	AP023157.1_1_IGH	+	39639	40533	895	85.1%
AP023157.1_1_IGH	+	39785	40554	770	AP023157.1_1_IGH	+	39639	40445	807	83.5%
AP023157.1_1_IGH	+	39810	40370	561	AP023157.1_1_IGH	+	39639	40225	587	84.2%
AP023157.1_1_IGH	+	39826	40638	813	AP023157.1_1_IGH	+	39626	40528	903	85.4%
AP023157.1_1_IGH	+	39863	40629	767	AP023157.1_1_IGH	+	39639	40453	815	85.0%
AP023157.1_1_IGH	+	39886	40628	743	AP023157.1_1_IGH	+	39592	40357	766	81.9%
AP023157.1_1_IGH	+	39914	40629	716	AP023157.1_1_IGH	+	39639	40370	732	83.4%
AP023157.1_1_IGH	+	39928	40562	635	AP023157.1_1_IGH	+	39639	40292	654	81.6%
AP023157.1_1_IGH	+	39954	40629	676	AP023157.1_1_IGH	+	39639	40332	694	80.5%
AP023157.1_1_IGH	+	39967	40615	649	AP023157.1_1_IGH	+	39639	40277	639	84.2%
AP023157.1_1_IGH	+	40002	40629	628	AP023157.1_1_IGH	+	39589	40225	637	82.1%
AP023157.1_1_IGH	+	40021	40629	609	AP023157.1_1_IGH	+	39640	40238	599	84.3%
AP023157.1_1_IGH	+	40070	40434	365	AP023157.1_1_IGH	+	39652	40004	353	71.2%
AP023157.1_1_IGH	+	40071	40624	554	AP023157.1_1_IGH	+	39639	40194	556	84.5%
AP023157.1_1_IGH	+	40116	40628	513	AP023157.1_1_IGH	+	39639	40171	533	81.4%
AP023157.1_1_IGH	+	40142	40628	487	AP023157.1_1_IGH	+	39639	40145	507	82.2%
AP023157.1_1_IGH	+	40169	40629	461	AP023157.1_1_IGH	+	39639	40132	494	82.0%
AP023157.1_1_IGH	+	40181	40638	458	AP023157.1_1_IGH	+	39639	40110	472	80.1%
AP023157.1_1_IGH	+	40195	40629	435	AP023157.1_1_IGH	+	39639	40050	412	81.8%
AP023157.1_1_IGH	+	40222	40629	408	AP023157.1_1_IGH	+	39639	40023	385	80.8%
AP023157.1_1_IGH	+	54567	54967	401	AP023157.1_1_IGH	+	67229	67631	403	78.8%
AP023157.1_1_IGH	+	67229	67631	403	AP023157.1_1_IGH	+	54567	54967	401	78.8%
AP023157.1_1_IGH	+	69449	69710	262	AP023157.1_1_IGH	+	67403	67655	253	78.4%
AP023157.1_1_IGH	+	69516	69910	395	AP023157.1_1_IGH	+	396089	396486	398	69.4%
AP023157.1_1_IGH	+	69516	69910	395	AP023157.1_1_IGH	+	697097	697494	398	67.5%
AP023157.1_1_IGH	+	69516	69910	395	AP023157.1_1_IGH	+	136180	136598	419	70.0%
AP023157.1_1_IGH	+	69516	69910	395	AP023157.1_1_IGH	+	799036	799431	396	68.1%
AP023157.1_1_IGH	+	96805	105657	8853	AP023157.1_1_IGH	+	867759	876647	8889	88.5%
AP023157.1_1_IGH	+	96805	105609	8805	AP023157.1_1_IGH	+	205714	214545	8832	88.4%
AP023157.1_1_IGH	+	96805	105657	8853	AP023157.1_1_IGH	+	357756	366676	8921	88.0%
AP023157.1_1_IGH	+	96968	97520	553	AP023157.1_1_IGH	+	277943	278482	540	83.6%
AP023157.1_1_IGH	+	96968	97784	817	AP023157.1_1_IGH	+	483138	483957	820	86.2%
AP023157.1_1_IGH	+	96968	101472	4505	AP023157.1_1_IGH	+	780751	785259	4509	82.3%
AP023157.1_1_IGH	+	96968	101468	4501	AP023157.1_1_IGH	+	444500	448991	4492	81.8%
AP023157.1_1_IGH	+	96984	97578	595	AP023157.1_1_IGH	+	821685	822277	593	87.5%
AP023157.1_1_IGH	+	96984	99030	2047	AP023157.1_1_IGH	+	718522	720579	2058	77.4%
AP023157.1_1_IGH	+	96984	101470	4487	AP023157.1_1_IGH	+	311133	315395	4263	81.3%
AP023157.1_1_IGH	+	96984	101470	4487	AP023157.1_1_IGH	+	418515	422982	4468	80.9%
AP023157.1_1_IGH	+	96984	100995	4012	AP023157.1_1_IGH	+	1087346	1091371	4026	80.9%
AP023157.1_1_IGH	+	96984	101470	4487	AP023157.1_1_IGH	+	534579	539323	4745	81.0%
AP023157.1_1_IGH	+	96984	101470	4487	AP023157.1_1_IGH	+	606794	611244	4451	81.5%
AP023157.1_1_IGH	+	96984	101470	4487	AP023157.1_1_IGH	+	157520	161990	4471	81.6%
AP023157.1_1_IGH	+	96988	101470	4483	AP023157.1_1_IGH	+	884360	888855	4496	80.9%
AP023157.1_1_IGH	+	96988	101470	4483	AP023157.1_1_IGH	+	224600	229128	4529	81.0%
AP023157.1_1_IGH	+	96988	100552	3565	AP023157.1_1_IGH	+	117608	121189	3582	80.7%
AP023157.1_1_IGH	+	96988	101472	4485	AP023157.1_1_IGH	+	378230	382714	4485	81.7%
AP023157.1_1_IGH	+	96988	101472	4485	AP023157.1_1_IGH	+	572106	576573	4468	81.4%
AP023157.1_1_IGH	+	96988	101469	4482	AP023157.1_1_IGH	+	495729	500204	4476	81.7%
AP023157.1_1_IGH	+	96988	105609	8622	AP023157.1_1_IGH	+	761832	770451	8620	88.6%
AP023157.1_1_IGH	+	99098	101470	2373	AP023157.1_1_IGH	+	720962	723558	2597	85.6%
AP023157.1_1_IGH	+	99107	101470	2364	AP023157.1_1_IGH	+	822310	824638	2329	85.4%
AP023157.1_1_IGH	+	99156	101468	2313	AP023157.1_1_IGH	+	681318	683605	2288	87.2%
AP023157.1_1_IGH	+	99545	101472	1928	AP023157.1_1_IGH	+	278434	280344	1911	88.7%
AP023157.1_1_IGH	+	99687	100705	1019	AP023157.1_1_IGH	+	351526	352545	1020	89.4%
AP023157.1_1_IGH	+	99687	100705	1019	AP023157.1_1_IGH	+	861550	862568	1019	91.4%
AP023157.1_1_IGH	+	99687	100705	1019	AP023157.1_1_IGH	+	757076	758094	1019	88.9%
AP023157.1_1_IGH	+	99714	100705	992	AP023157.1_1_IGH	+	199311	200326	1016	89.1%
AP023157.1_1_IGH	+	100983	101472	490	AP023157.1_1_IGH	+	1096748	1097499	752	85.9%
AP023157.1_1_IGH	+	101463	103195	1733	AP023157.1_1_IGH	+	656052	657788	1737	90.6%
AP023157.1_1_IGH	+	101464	102655	1192	AP023157.1_1_IGH	+	707396	708588	1193	88.8%
AP023157.1_1_IGH	+	101464	104241	2778	AP023157.1_1_IGH	+	544759	547519	2761	89.1%
AP023157.1_1_IGH	+	101464	105609	4146	AP023157.1_1_IGH	+	667254	671367	4114	91.0%
AP023157.1_1_IGH	+	101464	103195	1732	AP023157.1_1_IGH	+	619480	621204	1725	88.1%
AP023157.1_1_IGH	+	101464	104806	3343	AP023157.1_1_IGH	+	568357	571802	3446	82.3%
AP023157.1_1_IGH	+	101464	105399	3936	AP023157.1_1_IGH	+	732557	736615	4059	80.1%
AP023157.1_1_IGH	+	101464	105152	3689	AP023157.1_1_IGH	+	435205	438933	3729	81.2%
AP023157.1_1_IGH	+	101464	106709	5246	AP023157.1_1_IGH	+	594436	599373	4938	87.2%
AP023157.1_1_IGH	+	101464	103372	1909	AP023157.1_1_IGH	+	135238	137141	1904	89.4%
AP023157.1_1_IGH	+	101464	103372	1909	AP023157.1_1_IGH	+	798095	799968	1874	90.5%
AP023157.1_1_IGH	+	101464	105609	4146	AP023157.1_1_IGH	+	265055	269217	4163	91.4%
AP023157.1_1_IGH	+	101464	105609	4146	AP023157.1_1_IGH	+	471156	475237	4082	87.2%
AP023157.1_1_IGH	+	101464	105608	4145	AP023157.1_1_IGH	+	145579	149684	4106	87.6%
AP023157.1_1_IGH	+	101464	105609	4146	AP023157.1_1_IGH	+	298910	303026	4117	87.1%
AP023157.1_1_IGH	+	101464	105609	4146	AP023157.1_1_IGH	+	809801	813909	4109	87.6%
AP023157.1_1_IGH	+	101464	105399	3936	AP023157.1_1_IGH	+	320709	324935	4227	80.6%
AP023157.1_1_IGH	+	101464	105399	3936	AP023157.1_1_IGH	+	830849	835070	4222	80.6%
AP023157.1_1_IGH	+	101464	104241	2778	AP023157.1_1_IGH	+	634867	637629	2763	89.5%
AP023157.1_1_IGH	+	101464	105401	3938	AP023157.1_1_IGH	+	174246	178266	4021	81.2%
AP023157.1_1_IGH	+	101464	103143	1680	AP023157.1_1_IGH	+	901369	903039	1671	89.2%
AP023157.1_1_IGH	+	101464	104241	2778	AP023157.1_1_IGH	+	241669	244440	2772	90.2%
AP023157.1_1_IGH	+	101464	103199	1736	AP023157.1_1_IGH	+	395256	396887	1632	91.0%
AP023157.1_1_IGH	+	101464	103368	1905	AP023157.1_1_IGH	+	696155	698018	1864	89.2%
AP023157.1_1_IGH	+	101467	105609	4143	AP023157.1_1_IGH	+	406371	410437	4067	87.0%
AP023157.1_1_IGH	+	101467	105609	4143	AP023157.1_1_IGH	+	522664	526768	4105	87.7%
AP023157.1_1_IGH	+	101621	102815	1195	AP023157.1_1_IGH	+	745023	746217	1195	73.0%
AP023157.1_1_IGH	+	101621	102815	1195	AP023157.1_1_IGH	+	186686	187878	1193	72.0%
AP023157.1_1_IGH	+	101621	102815	1195	AP023157.1_1_IGH	+	849330	850527	1198	73.1%
AP023157.1_1_IGH	+	101621	102815	1195	AP023157.1_1_IGH	+	339249	340446	1198	73.1%
AP023157.1_1_IGH	+	101694	103372	1679	AP023157.1_1_IGH	+	460142	461772	1631	88.8%
AP023157.1_1_IGH	+	101694	103372	1679	AP023157.1_1_IGH	+	511490	513133	1644	88.7%
AP023157.1_1_IGH	+	101694	103372	1679	AP023157.1_1_IGH	+	290698	292345	1648	89.6%
AP023157.1_1_IGH	+	101721	103373	1653	AP023157.1_1_IGH	+	583252	584857	1606	89.3%
AP023157.1_1_IGH	+	102644	103135	492	AP023157.1_1_IGH	+	324992	325451	460	81.2%
AP023157.1_1_IGH	+	102644	103125	482	AP023157.1_1_IGH	+	178320	178774	455	82.1%
AP023157.1_1_IGH	+	102644	103125	482	AP023157.1_1_IGH	+	439823	440278	456	81.9%
AP023157.1_1_IGH	+	102644	103130	487	AP023157.1_1_IGH	+	736672	737131	460	82.3%
AP023157.1_1_IGH	+	102644	103125	482	AP023157.1_1_IGH	+	835127	835582	456	81.5%
AP023157.1_1_IGH	+	103053	103385	333	AP023157.1_1_IGH	+	255452	255766	315	75.3%
AP023157.1_1_IGH	+	103108	104241	1134	AP023157.1_1_IGH	+	903826	904945	1120	89.8%
AP023157.1_1_IGH	+	103653	105609	1957	AP023157.1_1_IGH	+	708581	710505	1925	85.9%
AP023157.1_1_IGH	+	105555	107190	1636	AP023157.1_1_IGH	+	578613	580458	1846	66.0%
AP023157.1_1_IGH	+	105555	107190	1636	AP023157.1_1_IGH	+	639513	641297	1785	62.8%
AP023157.1_1_IGH	+	105614	107190	1577	AP023157.1_1_IGH	+	685718	687443	1726	65.0%
AP023157.1_1_IGH	+	105614	107190	1577	AP023157.1_1_IGH	+	123550	125288	1739	63.5%
AP023157.1_1_IGH	+	105614	107190	1577	AP023157.1_1_IGH	+	787363	789105	1743	67.5%
AP023157.1_1_IGH	+	105614	107190	1577	AP023157.1_1_IGH	+	891109	892890	1782	66.6%
AP023157.1_1_IGH	+	105614	107190	1577	AP023157.1_1_IGH	+	231389	233176	1788	66.6%
AP023157.1_1_IGH	+	106331	107446	1116	AP023157.1_1_IGH	+	876562	877643	1082	94.7%
AP023157.1_1_IGH	+	106331	108473	2143	AP023157.1_1_IGH	+	214528	216679	2152	95.9%
AP023157.1_1_IGH	+	106331	116450	10120	AP023157.1_1_IGH	+	671350	681315	9966	91.8%
AP023157.1_1_IGH	+	106331	115884	9554	AP023157.1_1_IGH	+	366591	376160	9570	95.0%
AP023157.1_1_IGH	+	106331	112907	6577	AP023157.1_1_IGH	+	269200	275602	6403	90.5%
AP023157.1_1_IGH	+	106331	121189	14859	AP023157.1_1_IGH	+	770434	784353	13920	95.4%
AP023157.1_1_IGH	+	106714	121189	14476	AP023157.1_1_IGH	+	484500	499304	14805	95.7%
AP023157.1_1_IGH	+	107043	107190	148	AP023157.1_1_IGH	+	247915	248063	149	76.4%
AP023157.1_1_IGH	+	109533	109606	74	AP023157.1_1_IGH	+	216671	216744	74	93.2%
AP023157.1_1_IGH	+	109854	121192	11339	AP023157.1_1_IGH	+	216730	228234	11505	94.4%
AP023157.1_1_IGH	+	109858	110133	276	AP023157.1_1_IGH	+	272318	272593	276	91.3%
AP023157.1_1_IGH	+	111188	121192	10005	AP023157.1_1_IGH	+	877657	887965	10309	92.8%
AP023157.1_1_IGH	+	113382	115501	2120	AP023157.1_1_IGH	+	1076578	1078642	2065	85.4%
AP023157.1_1_IGH	+	114665	115624	960	AP023157.1_1_IGH	+	493051	494020	970	78.0%
AP023157.1_1_IGH	+	114704	115624	921	AP023157.1_1_IGH	+	114847	115884	1038	84.0%
AP023157.1_1_IGH	+	114721	115669	949	AP023157.1_1_IGH	+	441771	442791	1021	76.5%
AP023157.1_1_IGH	+	114721	115877	1157	AP023157.1_1_IGH	+	375119	376356	1238	83.7%
AP023157.1_1_IGH	+	114721	115793	1073	AP023157.1_1_IGH	+	492774	493993	1220	80.5%
AP023157.1_1_IGH	+	114721	121189	6469	AP023157.1_1_IGH	+	441570	448093	6524	92.9%
AP023157.1_1_IGH	+	114723	115471	749	AP023157.1_1_IGH	+	375801	376615	815	78.4%
AP023157.1_1_IGH	+	114723	115754	1032	AP023157.1_1_IGH	+	221907	222872	966	79.2%
AP023157.1_1_IGH	+	114723	115577	855	AP023157.1_1_IGH	+	492850	493707	858	80.7%
AP023157.1_1_IGH	+	114723	115797	1075	AP023157.1_1_IGH	+	375529	376614	1086	78.8%
AP023157.1_1_IGH	+	114723	115706	984	AP023157.1_1_IGH	+	492918	493974	1057	80.1%
AP023157.1_1_IGH	+	114723	115706	984	AP023157.1_1_IGH	+	441705	442761	1057	81.8%
AP023157.1_1_IGH	+	114723	121189	6467	AP023157.1_1_IGH	+	375461	381810	6350	94.4%
AP023157.1_1_IGH	+	114724	115706	983	AP023157.1_1_IGH	+	881636	882618	983	78.5%
AP023157.1_1_IGH	+	114733	115352	620	AP023157.1_1_IGH	+	442190	442807	618	75.5%
AP023157.1_1_IGH	+	114738	115669	932	AP023157.1_1_IGH	+	679836	680728	893	82.8%
AP023157.1_1_IGH	+	114741	115539	799	AP023157.1_1_IGH	+	493208	494004	797	79.6%
AP023157.1_1_IGH	+	114744	115352	609	AP023157.1_1_IGH	+	275606	276238	633	79.7%
AP023157.1_1_IGH	+	114756	115876	1121	AP023157.1_1_IGH	+	374826	375940	1115	79.9%
AP023157.1_1_IGH	+	114765	115884	1120	AP023157.1_1_IGH	+	492417	493618	1202	82.4%
AP023157.1_1_IGH	+	114778	115539	762	AP023157.1_1_IGH	+	778272	779025	754	79.4%
AP023157.1_1_IGH	+	114778	115868	1091	AP023157.1_1_IGH	+	881363	882449	1087	78.8%
AP023157.1_1_IGH	+	114791	115868	1078	AP023157.1_1_IGH	+	492375	493465	1091	80.7%
AP023157.1_1_IGH	+	114964	115877	914	AP023157.1_1_IGH	+	441474	442397	924	80.4%
AP023157.1_1_IGH	+	114994	115884	891	AP023157.1_1_IGH	+	114723	115624	902	81.3%
AP023157.1_1_IGH	+	115077	115884	808	AP023157.1_1_IGH	+	221854	222674	821	82.5%
AP023157.1_1_IGH	+	115136	115877	742	AP023157.1_1_IGH	+	221846	222600	755	79.4%
AP023157.1_1_IGH	+	115144	115913	770	AP023157.1_1_IGH	+	374932	375715	784	79.2%
AP023157.1_1_IGH	+	115157	115877	721	AP023157.1_1_IGH	+	493014	493746	733	77.5%
AP023157.1_1_IGH	+	115284	118086	2803	AP023157.1_1_IGH	+	275604	278436	2833	92.6%
AP023157.1_1_IGH	+	115415	115884	470	AP023157.1_1_IGH	+	221854	222335	482	77.2%
AP023157.1_1_IGH	+	115877	118198	2322	AP023157.1_1_IGH	+	819936	822277	2342	84.7%
AP023157.1_1_IGH	+	115877	121193	5317	AP023157.1_1_IGH	+	1085581	1090934	5354	85.6%
AP023157.1_1_IGH	+	115884	118422	2539	AP023157.1_1_IGH	+	481417	483957	2541	85.0%
AP023157.1_1_IGH	+	115884	121190	5307	AP023157.1_1_IGH	+	155781	161094	5314	85.6%
AP023157.1_1_IGH	+	115884	121190	5307	AP023157.1_1_IGH	+	716816	722410	5595	85.1%
AP023157.1_1_IGH	+	115884	121190	5307	AP023157.1_1_IGH	+	416780	422084	5305	85.1%
AP023157.1_1_IGH	+	115884	121188	5305	AP023157.1_1_IGH	+	605055	610348	5294	85.2%
AP023157.1_1_IGH	+	115884	121217	5334	AP023157.1_1_IGH	+	532836	538431	5596	85.4%
AP023157.1_1_IGH	+	115889	121189	5301	AP023157.1_1_IGH	+	309358	314497	5140	85.0%
AP023157.1_1_IGH	+	117311	121189	3879	AP023157.1_1_IGH	+	571810	575672	3863	93.0%
AP023157.1_1_IGH	+	117517	121189	3673	AP023157.1_1_IGH	+	867873	871553	3681	84.3%
AP023157.1_1_IGH	+	117517	121189	3673	AP023157.1_1_IGH	+	357870	361557	3688	83.8%
AP023157.1_1_IGH	+	117517	121189	3673	AP023157.1_1_IGH	+	205831	209517	3687	84.3%
AP023157.1_1_IGH	+	117549	121189	3641	AP023157.1_1_IGH	+	761771	765421	3651	83.7%
AP023157.1_1_IGH	+	117608	121189	3582	AP023157.1_1_IGH	+	96988	100552	3565	80.7%
AP023157.1_1_IGH	+	119713	121193	1481	AP023157.1_1_IGH	+	822274	823740	1467	86.0%
AP023157.1_1_IGH	+	119789	121189	1401	AP023157.1_1_IGH	+	681314	682705	1392	96.0%
AP023157.1_1_IGH	+	120182	121189	1008	AP023157.1_1_IGH	+	278433	279444	1012	95.0%
AP023157.1_1_IGH	+	120324	121189	866	AP023157.1_1_IGH	+	351526	352392	867	85.9%
AP023157.1_1_IGH	+	120324	121189	866	AP023157.1_1_IGH	+	861550	862415	866	87.3%
AP023157.1_1_IGH	+	120324	121189	866	AP023157.1_1_IGH	+	757076	757941	866	85.4%
AP023157.1_1_IGH	+	120350	121192	843	AP023157.1_1_IGH	+	199311	200163	853	86.8%
AP023157.1_1_IGH	+	121082	128157	7076	AP023157.1_1_IGH	+	888736	895506	6771	84.4%
AP023157.1_1_IGH	+	121211	125432	4222	AP023157.1_1_IGH	+	824664	828549	3886	83.9%
AP023157.1_1_IGH	+	121211	128155	6945	AP023157.1_1_IGH	+	423008	429334	6327	84.2%
AP023157.1_1_IGH	+	121211	128155	6945	AP023157.1_1_IGH	+	162016	168360	6345	84.3%
AP023157.1_1_IGH	+	121211	128157	6947	AP023157.1_1_IGH	+	229155	235798	6644	84.8%
AP023157.1_1_IGH	+	121245	128157	6913	AP023157.1_1_IGH	+	449051	455487	6437	93.1%
AP023157.1_1_IGH	+	121245	125432	4188	AP023157.1_1_IGH	+	315454	319281	3828	84.2%
AP023157.1_1_IGH	+	121245	128157	6913	AP023157.1_1_IGH	+	683665	690080	6416	92.4%
AP023157.1_1_IGH	+	121245	128157	6913	AP023157.1_1_IGH	+	785316	791981	6666	94.7%
AP023157.1_1_IGH	+	121245	128157	6913	AP023157.1_1_IGH	+	500264	506855	6592	92.5%
AP023157.1_1_IGH	+	121245	128157	6913	AP023157.1_1_IGH	+	382771	389188	6418	92.3%
AP023157.1_1_IGH	+	121245	127715	6471	AP023157.1_1_IGH	+	280401	286636	6236	92.6%
AP023157.1_1_IGH	+	121246	128156	6911	AP023157.1_1_IGH	+	576629	583062	6434	89.2%
AP023157.1_1_IGH	+	122038	127099	5062	AP023157.1_1_IGH	+	638027	642881	4855	91.3%
AP023157.1_1_IGH	+	123550	125288	1739	AP023157.1_1_IGH	+	105614	107190	1577	63.5%
AP023157.1_1_IGH	+	124001	128157	4157	AP023157.1_1_IGH	+	552246	556131	3886	86.0%
AP023157.1_1_IGH	+	124866	127099	2234	AP023157.1_1_IGH	+	247651	249648	1998	90.9%
AP023157.1_1_IGH	+	124935	128157	3223	AP023157.1_1_IGH	+	612553	615524	2972	87.7%
AP023157.1_1_IGH	+	125138	125288	151	AP023157.1_1_IGH	+	215212	215362	151	78.0%
AP023157.1_1_IGH	+	125138	125288	151	AP023157.1_1_IGH	+	771118	771268	151	78.0%
AP023157.1_1_IGH	+	125138	125288	151	AP023157.1_1_IGH	+	367275	367424	150	74.0%
AP023157.1_1_IGH	+	125138	125288	151	AP023157.1_1_IGH	+	877237	877386	150	74.0%
AP023157.1_1_IGH	+	125140	125288	149	AP023157.1_1_IGH	+	484831	484979	149	79.1%
AP023157.1_1_IGH	+	125143	125284	142	AP023157.1_1_IGH	+	269881	270023	143	74.5%
AP023157.1_1_IGH	+	126745	128155	1411	AP023157.1_1_IGH	+	725246	726642	1397	84.7%
AP023157.1_1_IGH	+	127089	128157	1069	AP023157.1_1_IGH	+	249995	251067	1073	91.9%
AP023157.1_1_IGH	+	127092	127430	339	AP023157.1_1_IGH	+	643228	643579	352	92.6%
AP023157.1_1_IGH	+	127352	128157	806	AP023157.1_1_IGH	+	649318	650124	807	88.3%
AP023157.1_1_IGH	+	127618	128157	540	AP023157.1_1_IGH	+	628426	628965	540	82.9%
AP023157.1_1_IGH	+	127780	128154	375	AP023157.1_1_IGH	+	740269	740673	405	79.8%
AP023157.1_1_IGH	+	127780	128154	375	AP023157.1_1_IGH	+	328596	329023	428	79.5%
AP023157.1_1_IGH	+	127780	128154	375	AP023157.1_1_IGH	+	181930	182337	408	79.7%
AP023157.1_1_IGH	+	127964	130131	2168	AP023157.1_1_IGH	+	288534	290692	2159	94.0%
AP023157.1_1_IGH	+	128140	130131	1992	AP023157.1_1_IGH	+	458131	460136	2006	96.1%
AP023157.1_1_IGH	+	128140	130131	1992	AP023157.1_1_IGH	+	509495	511484	1990	96.1%
AP023157.1_1_IGH	+	128151	130131	1981	AP023157.1_1_IGH	+	652567	654536	1970	92.1%
AP023157.1_1_IGH	+	128151	130107	1957	AP023157.1_1_IGH	+	253498	255433	1936	93.1%
AP023157.1_1_IGH	+	128156	129155	1000	AP023157.1_1_IGH	+	617980	618993	1014	92.3%
AP023157.1_1_IGH	+	128156	130131	1976	AP023157.1_1_IGH	+	729068	731066	1999	85.1%
AP023157.1_1_IGH	+	128156	130129	1974	AP023157.1_1_IGH	+	170799	172758	1960	85.3%
AP023157.1_1_IGH	+	128156	130131	1976	AP023157.1_1_IGH	+	431758	433719	1962	85.1%
AP023157.1_1_IGH	+	128156	130131	1976	AP023157.1_1_IGH	+	692769	694680	1912	95.6%
AP023157.1_1_IGH	+	128156	130131	1976	AP023157.1_1_IGH	+	391854	393789	1936	95.4%
AP023157.1_1_IGH	+	128156	130131	1976	AP023157.1_1_IGH	+	794641	796621	1981	96.8%
AP023157.1_1_IGH	+	128251	130131	1881	AP023157.1_1_IGH	+	541406	543272	1867	84.5%
AP023157.1_1_IGH	+	133696	136430	2735	AP023157.1_1_IGH	+	705841	708588	2748	84.3%
AP023157.1_1_IGH	+	133696	137141	3446	AP023157.1_1_IGH	+	520869	524567	3699	84.7%
AP023157.1_1_IGH	+	133696	136995	3300	AP023157.1_1_IGH	+	263504	266775	3272	85.6%
AP023157.1_1_IGH	+	133696	136998	3303	AP023157.1_1_IGH	+	808246	811528	3283	86.0%
AP023157.1_1_IGH	+	133696	137139	3444	AP023157.1_1_IGH	+	297361	300801	3441	84.9%
AP023157.1_1_IGH	+	133718	136990	3273	AP023157.1_1_IGH	+	543223	546478	3256	86.5%
AP023157.1_1_IGH	+	133718	136995	3278	AP023157.1_1_IGH	+	633330	636600	3271	86.4%
AP023157.1_1_IGH	+	133718	136983	3266	AP023157.1_1_IGH	+	433670	436917	3248	86.3%
AP023157.1_1_IGH	+	133718	136920	3203	AP023157.1_1_IGH	+	899835	903018	3184	87.5%
AP023157.1_1_IGH	+	133718	136995	3278	AP023157.1_1_IGH	+	665721	668969	3249	86.0%
AP023157.1_1_IGH	+	133718	136995	3278	AP023157.1_1_IGH	+	240131	243410	3280	87.6%
AP023157.1_1_IGH	+	133718	137168	3451	AP023157.1_1_IGH	+	731017	734450	3434	85.6%
AP023157.1_1_IGH	+	133718	137140	3423	AP023157.1_1_IGH	+	172711	176127	3417	86.5%
