#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
CM060209.1_1_IGH	+	9973	11304	1332	CM060229.1_1_IGH	+	916132	917458	1327	72.5%
CM060209.1_1_IGH	+	9973	11098	1126	CM060229.1_1_IGH	+	1061532	1062655	1124	72.5%
CM060209.1_1_IGH	+	9973	11309	1337	CM060229.1_1_IGH	+	993221	994555	1335	73.0%
CM060209.1_1_IGH	+	9973	11309	1337	CM060229.1_1_IGH	+	599731	601068	1338	73.0%
CM060209.1_1_IGH	+	9973	11309	1337	CM060229.1_1_IGH	+	733379	734710	1332	73.2%
CM060209.1_1_IGH	+	9973	11309	1337	CM060229.1_1_IGH	+	567053	568387	1335	73.1%
CM060209.1_1_IGH	+	9973	11309	1337	CM060229.1_1_IGH	+	402651	403983	1333	72.3%
CM060209.1_1_IGH	+	9973	10975	1003	CM060229.1_1_IGH	+	814746	815745	1000	72.3%
CM060209.1_1_IGH	+	9973	11309	1337	CM060229.1_1_IGH	+	700677	702011	1335	73.9%
CM060209.1_1_IGH	+	9973	11309	1337	CM060229.1_1_IGH	+	436086	437414	1329	73.5%
CM060209.1_1_IGH	+	9973	11098	1126	CM060229.1_1_IGH	+	235345	236467	1123	73.4%
CM060209.1_1_IGH	+	9973	11309	1337	CM060229.1_1_IGH	+	48926	50260	1335	72.8%
CM060209.1_1_IGH	+	15967	16302	336	CM060229.1_1_IGH	+	50189	50503	315	77.9%
CM060209.1_1_IGH	+	16052	16302	251	CM060229.1_1_IGH	+	225482	225737	256	83.3%
CM060209.1_1_IGH	+	16268	18192	1925	CM060229.1_1_IGH	+	239284	241458	2175	68.2%
CM060209.1_1_IGH	+	16308	18196	1889	CM060229.1_1_IGH	+	1065520	1067666	2147	75.1%
CM060209.1_1_IGH	+	16308	18196	1889	CM060229.1_1_IGH	+	819692	821841	2150	74.2%
CM060209.1_1_IGH	+	16308	18196	1889	CM060229.1_1_IGH	+	739064	741303	2240	67.9%
CM060209.1_1_IGH	+	16308	18196	1889	CM060229.1_1_IGH	+	605431	607645	2215	68.0%
CM060209.1_1_IGH	+	16308	18196	1889	CM060229.1_1_IGH	+	351734	353896	2163	72.0%
CM060209.1_1_IGH	+	16308	18192	1885	CM060229.1_1_IGH	+	170337	172482	2146	74.8%
CM060209.1_1_IGH	+	16308	25743	9436	CM060229.1_1_IGH	+	955858	964803	8946	93.7%
CM060209.1_1_IGH	+	16308	27701	11394	CM060229.1_1_IGH	+	122394	133634	11241	92.5%
CM060209.1_1_IGH	+	16308	27701	11394	CM060229.1_1_IGH	+	773432	784409	10978	92.4%
CM060209.1_1_IGH	+	16308	27701	11394	CM060229.1_1_IGH	+	874688	885896	11209	92.3%
CM060209.1_1_IGH	+	16308	27701	11394	CM060229.1_1_IGH	+	660220	671453	11234	92.3%
CM060209.1_1_IGH	+	16309	18196	1888	CM060229.1_1_IGH	+	486373	488529	2157	74.4%
CM060209.1_1_IGH	+	16378	18196	1819	CM060229.1_1_IGH	+	921965	924079	2115	68.4%
CM060209.1_1_IGH	+	17423	27701	10279	CM060229.1_1_IGH	+	447144	457004	9861	91.7%
CM060209.1_1_IGH	+	17845	22756	4912	CM060229.1_1_IGH	+	340728	345108	4381	93.5%
CM060209.1_1_IGH	+	18366	27701	9336	CM060229.1_1_IGH	+	528447	537601	9155	91.7%
CM060209.1_1_IGH	+	21555	22252	698	CM060229.1_1_IGH	+	288011	288498	488	81.5%
CM060209.1_1_IGH	+	21555	22252	698	CM060229.1_1_IGH	+	62263	62750	488	81.5%
CM060209.1_1_IGH	+	21555	22261	707	CM060229.1_1_IGH	+	94664	95152	489	82.0%
CM060209.1_1_IGH	+	21570	22252	683	CM060229.1_1_IGH	+	266028	266506	479	79.8%
CM060209.1_1_IGH	+	21576	22252	677	CM060229.1_1_IGH	+	599412	599890	479	78.9%
CM060209.1_1_IGH	+	21576	22261	686	CM060229.1_1_IGH	+	1024625	1025103	479	79.7%
CM060209.1_1_IGH	+	21576	21793	218	CM060229.1_1_IGH	+	480461	480706	246	76.7%
CM060209.1_1_IGH	+	21576	22252	677	CM060229.1_1_IGH	+	48614	49079	466	80.1%
CM060209.1_1_IGH	+	21606	22261	656	CM060229.1_1_IGH	+	164160	164602	443	80.5%
CM060209.1_1_IGH	+	21606	21819	214	CM060229.1_1_IGH	+	700394	700630	237	75.6%
CM060209.1_1_IGH	+	21606	21819	214	CM060229.1_1_IGH	+	566770	567006	237	76.1%
CM060209.1_1_IGH	+	21606	21819	214	CM060229.1_1_IGH	+	814463	814699	237	76.1%
CM060209.1_1_IGH	+	21606	21793	188	CM060229.1_1_IGH	+	235062	235272	211	78.6%
CM060209.1_1_IGH	+	21606	21816	211	CM060229.1_1_IGH	+	1092892	1093125	234	75.7%
CM060209.1_1_IGH	+	21606	22252	647	CM060229.1_1_IGH	+	453967	454404	438	80.3%
CM060209.1_1_IGH	+	21606	22252	647	CM060229.1_1_IGH	+	24205	24643	439	81.8%
CM060209.1_1_IGH	+	21609	21819	211	CM060229.1_1_IGH	+	1061252	1061485	234	77.1%
CM060209.1_1_IGH	+	21613	21793	181	CM060229.1_1_IGH	+	534567	534770	204	77.3%
CM060209.1_1_IGH	+	21613	22252	640	CM060229.1_1_IGH	+	130377	130808	432	80.8%
CM060209.1_1_IGH	+	21613	22252	640	CM060229.1_1_IGH	+	781372	781803	432	80.8%
CM060209.1_1_IGH	+	21613	22252	640	CM060229.1_1_IGH	+	882862	883293	432	81.0%
CM060209.1_1_IGH	+	21613	22252	640	CM060229.1_1_IGH	+	668416	668847	432	81.2%
CM060209.1_1_IGH	+	21618	21819	202	CM060229.1_1_IGH	+	915861	916085	225	75.7%
CM060209.1_1_IGH	+	21618	22252	635	CM060229.1_1_IGH	+	733108	733532	425	81.7%
CM060209.1_1_IGH	+	21623	22252	630	CM060229.1_1_IGH	+	511818	512223	406	81.9%
CM060209.1_1_IGH	+	21623	22255	633	CM060229.1_1_IGH	+	435833	436242	410	81.1%
CM060209.1_1_IGH	+	21625	22252	628	CM060229.1_1_IGH	+	632952	633355	404	80.8%
CM060209.1_1_IGH	+	21625	22261	637	CM060229.1_1_IGH	+	847452	847860	409	81.1%
CM060209.1_1_IGH	+	21763	28222	6460	CM060229.1_1_IGH	+	320697	327338	6642	81.2%
CM060209.1_1_IGH	+	22007	22252	246	CM060229.1_1_IGH	+	916043	916285	243	82.9%
CM060209.1_1_IGH	+	22007	22261	255	CM060229.1_1_IGH	+	981404	981651	248	83.7%
CM060209.1_1_IGH	+	22007	22252	246	CM060229.1_1_IGH	+	700588	700830	243	85.0%
CM060209.1_1_IGH	+	22007	22261	255	CM060229.1_1_IGH	+	566964	567211	248	84.9%
CM060209.1_1_IGH	+	22007	22252	246	CM060229.1_1_IGH	+	480690	480932	243	84.2%
CM060209.1_1_IGH	+	22007	22252	246	CM060229.1_1_IGH	+	1093086	1093328	243	84.6%
CM060209.1_1_IGH	+	22007	22252	246	CM060229.1_1_IGH	+	993132	993374	243	84.6%
CM060209.1_1_IGH	+	22007	22252	246	CM060229.1_1_IGH	+	814657	814899	243	85.5%
CM060209.1_1_IGH	+	22007	22252	246	CM060229.1_1_IGH	+	534754	534998	245	83.9%
CM060209.1_1_IGH	+	22007	22252	246	CM060229.1_1_IGH	+	1061443	1061685	243	84.2%
CM060209.1_1_IGH	+	22007	22252	246	CM060229.1_1_IGH	+	235256	235498	243	83.8%
CM060209.1_1_IGH	+	22008	22252	245	CM060229.1_1_IGH	+	904366	904608	243	82.9%
CM060209.1_1_IGH	+	22008	22255	248	CM060229.1_1_IGH	+	1050395	1050640	246	81.4%
CM060209.1_1_IGH	+	22008	22252	245	CM060229.1_1_IGH	+	721613	721855	243	83.3%
CM060209.1_1_IGH	+	22008	22252	245	CM060229.1_1_IGH	+	587975	588217	243	83.3%
CM060209.1_1_IGH	+	22008	22252	245	CM060229.1_1_IGH	+	391694	391936	243	82.9%
CM060209.1_1_IGH	+	22022	22252	231	CM060229.1_1_IGH	+	963962	964190	229	83.2%
CM060209.1_1_IGH	+	22042	22261	220	CM060229.1_1_IGH	+	178131	178344	214	86.8%
CM060209.1_1_IGH	+	22320	25126	2807	CM060229.1_1_IGH	+	554222	557171	2950	76.7%
CM060209.1_1_IGH	+	22320	25126	2807	CM060229.1_1_IGH	+	688074	691021	2948	76.4%
CM060209.1_1_IGH	+	22320	28222	5903	CM060229.1_1_IGH	+	978969	984768	5800	82.2%
CM060209.1_1_IGH	+	22320	28222	5903	CM060229.1_1_IGH	+	150289	156146	5858	82.4%
CM060209.1_1_IGH	+	22320	28222	5903	CM060229.1_1_IGH	+	221630	227440	5811	82.2%
CM060209.1_1_IGH	+	22320	28222	5903	CM060229.1_1_IGH	+	1047964	1053604	5641	82.0%
CM060209.1_1_IGH	+	22320	26327	4008	CM060229.1_1_IGH	+	92397	96336	3940	81.4%
CM060209.1_1_IGH	+	22320	28222	5903	CM060229.1_1_IGH	+	800755	806571	5817	82.3%
CM060209.1_1_IGH	+	22320	26327	4008	CM060229.1_1_IGH	+	1090589	1094525	3937	82.0%
CM060209.1_1_IGH	+	22320	28222	5903	CM060229.1_1_IGH	+	467210	473012	5803	81.3%
CM060209.1_1_IGH	+	22320	27660	5341	CM060229.1_1_IGH	+	389248	394500	5253	81.5%
CM060209.1_1_IGH	+	22320	28222	5903	CM060229.1_1_IGH	+	901697	907735	6039	81.7%
CM060209.1_1_IGH	+	22320	28222	5903	CM060229.1_1_IGH	+	718944	724982	6039	81.6%
CM060209.1_1_IGH	+	22320	28222	5903	CM060229.1_1_IGH	+	585312	591575	6264	81.8%
CM060209.1_1_IGH	+	22320	26324	4005	CM060229.1_1_IGH	+	509476	513411	3936	81.1%
CM060209.1_1_IGH	+	22320	26324	4005	CM060229.1_1_IGH	+	630610	634543	3934	81.2%
CM060209.1_1_IGH	+	22320	26324	4005	CM060229.1_1_IGH	+	845112	849043	3932	81.6%
CM060209.1_1_IGH	+	22320	26324	4005	CM060229.1_1_IGH	+	433491	437429	3939	81.0%
CM060209.1_1_IGH	+	22320	26324	4005	CM060229.1_1_IGH	+	1022348	1026286	3939	81.4%
CM060209.1_1_IGH	+	22322	28221	5900	CM060229.1_1_IGH	+	263524	269619	6096	82.0%
CM060209.1_1_IGH	+	23335	29588	6254	CM060229.1_1_IGH	+	286893	292987	6095	84.9%
CM060209.1_1_IGH	+	23335	29588	6254	CM060229.1_1_IGH	+	61145	67239	6095	85.0%
CM060209.1_1_IGH	+	23335	29588	6254	CM060229.1_1_IGH	+	361429	367515	6087	85.1%
CM060209.1_1_IGH	+	24278	25361	1084	CM060229.1_1_IGH	+	1141520	1142445	926	67.1%
CM060209.1_1_IGH	+	24596	29593	4998	CM060229.1_1_IGH	+	599349	604405	5057	86.3%
CM060209.1_1_IGH	+	24596	29588	4993	CM060229.1_1_IGH	+	164062	169308	5247	86.1%
CM060209.1_1_IGH	+	24596	29588	4993	CM060229.1_1_IGH	+	402270	407309	5040	86.3%
CM060209.1_1_IGH	+	24596	29587	4992	CM060229.1_1_IGH	+	732997	738036	5040	86.2%
CM060209.1_1_IGH	+	24596	29587	4992	CM060229.1_1_IGH	+	915750	920787	5038	86.3%
CM060209.1_1_IGH	+	24596	29600	5005	CM060229.1_1_IGH	+	48551	53616	5066	85.8%
CM060209.1_1_IGH	+	24596	26097	1502	CM060229.1_1_IGH	+	234964	236467	1504	89.7%
CM060209.1_1_IGH	+	24596	29588	4993	CM060229.1_1_IGH	+	992840	997865	5026	86.2%
CM060209.1_1_IGH	+	24596	29588	4993	CM060229.1_1_IGH	+	480398	485338	4941	86.8%
CM060209.1_1_IGH	+	24596	27680	3085	CM060229.1_1_IGH	+	566672	569785	3114	88.4%
CM060209.1_1_IGH	+	24596	27701	3106	CM060229.1_1_IGH	+	700296	703428	3133	88.5%
CM060209.1_1_IGH	+	24597	26097	1501	CM060229.1_1_IGH	+	1061152	1062655	1504	89.8%
CM060209.1_1_IGH	+	24597	25974	1378	CM060229.1_1_IGH	+	814367	815745	1379	90.0%
CM060209.1_1_IGH	+	24646	25160	515	CM060229.1_1_IGH	+	451056	451541	486	79.3%
CM060209.1_1_IGH	+	24690	25160	471	CM060229.1_1_IGH	+	127455	127901	447	80.3%
CM060209.1_1_IGH	+	24690	25129	440	CM060229.1_1_IGH	+	21353	21768	416	81.5%
CM060209.1_1_IGH	+	24690	25160	471	CM060229.1_1_IGH	+	665294	665738	445	79.8%
CM060209.1_1_IGH	+	24690	25160	471	CM060229.1_1_IGH	+	531443	531888	446	81.0%
CM060209.1_1_IGH	+	24690	25160	471	CM060229.1_1_IGH	+	960912	961339	428	81.3%
CM060209.1_1_IGH	+	24690	25160	471	CM060229.1_1_IGH	+	879762	880187	426	81.2%
CM060209.1_1_IGH	+	24690	25160	471	CM060229.1_1_IGH	+	344185	344630	446	80.5%
CM060209.1_1_IGH	+	24919	26781	1863	CM060229.1_1_IGH	+	178129	179989	1861	87.6%
CM060209.1_1_IGH	+	24977	26170	1194	CM060229.1_1_IGH	+	118345	119541	1197	72.6%
CM060209.1_1_IGH	+	24977	26170	1194	CM060229.1_1_IGH	+	870977	872162	1186	73.5%
CM060209.1_1_IGH	+	24977	26170	1194	CM060229.1_1_IGH	+	656298	657483	1186	73.6%
CM060209.1_1_IGH	+	24986	26155	1170	CM060229.1_1_IGH	+	951819	952993	1175	72.9%
CM060209.1_1_IGH	+	24986	26170	1185	CM060229.1_1_IGH	+	769525	770713	1189	73.2%
CM060209.1_1_IGH	+	25197	25348	152	CM060229.1_1_IGH	+	1128689	1128838	150	73.8%
CM060209.1_1_IGH	+	26503	28222	1720	CM060229.1_1_IGH	+	691006	692758	1753	85.2%
CM060209.1_1_IGH	+	26503	28222	1720	CM060229.1_1_IGH	+	557156	558908	1753	85.4%
CM060209.1_1_IGH	+	26949	29588	2640	CM060229.1_1_IGH	+	815740	818418	2679	84.2%
CM060209.1_1_IGH	+	27754	29588	1835	CM060229.1_1_IGH	+	236444	238290	1847	85.1%
CM060209.1_1_IGH	+	33883	37211	3329	CM060229.1_1_IGH	+	348859	352236	3378	90.6%
CM060209.1_1_IGH	+	35887	37211	1325	CM060229.1_1_IGH	+	604384	605982	1599	84.9%
CM060209.1_1_IGH	+	35887	37200	1314	CM060229.1_1_IGH	+	997849	999392	1544	85.4%
CM060209.1_1_IGH	+	35887	37211	1325	CM060229.1_1_IGH	+	279341	280680	1340	85.8%
CM060209.1_1_IGH	+	35887	37211	1325	CM060229.1_1_IGH	+	53589	54930	1342	85.8%
CM060209.1_1_IGH	+	35887	37211	1325	CM060229.1_1_IGH	+	169292	170840	1549	85.6%
CM060209.1_1_IGH	+	35887	37200	1314	CM060229.1_1_IGH	+	407293	408833	1541	85.2%
CM060209.1_1_IGH	+	35887	37211	1325	CM060229.1_1_IGH	+	920772	922398	1627	85.1%
CM060209.1_1_IGH	+	35887	37211	1325	CM060229.1_1_IGH	+	738021	739636	1616	85.2%
CM060209.1_1_IGH	+	35887	37200	1314	CM060229.1_1_IGH	+	485322	486864	1543	84.1%
CM060209.1_1_IGH	+	35887	37200	1314	CM060229.1_1_IGH	+	292972	294284	1313	85.2%
CM060209.1_1_IGH	+	35887	37200	1314	CM060229.1_1_IGH	+	67224	68536	1313	85.1%
CM060209.1_1_IGH	+	35887	37200	1314	CM060229.1_1_IGH	+	367500	368810	1311	84.4%
CM060209.1_1_IGH	+	35893	37211	1319	CM060229.1_1_IGH	+	1064475	1066023	1549	85.1%
CM060209.1_1_IGH	+	35893	36378	486	CM060229.1_1_IGH	+	818409	818901	493	86.6%
CM060209.1_1_IGH	+	35893	37200	1308	CM060229.1_1_IGH	+	238281	239807	1527	86.0%
CM060209.1_1_IGH	+	36369	37211	843	CM060229.1_1_IGH	+	819357	820195	839	83.5%
CM060209.1_1_IGH	+	36853	37211	359	CM060229.1_1_IGH	+	186378	186739	362	84.1%
CM060209.1_1_IGH	+	43096	58632	15537	CM060229.1_1_IGH	+	157820	174068	16249	91.0%
CM060209.1_1_IGH	+	43096	59722	16627	CM060229.1_1_IGH	+	396392	413405	17014	91.3%
CM060209.1_1_IGH	+	43096	50501	7406	CM060229.1_1_IGH	+	229107	236467	7361	89.9%
CM060209.1_1_IGH	+	43096	59722	16627	CM060229.1_1_IGH	+	986458	1003951	17494	91.2%
CM060209.1_1_IGH	+	43116	48871	5756	CM060229.1_1_IGH	+	329037	334771	5735	88.8%
CM060209.1_1_IGH	+	43116	49156	6041	CM060229.1_1_IGH	+	271282	277567	6286	95.5%
CM060209.1_1_IGH	+	43116	59722	16607	CM060229.1_1_IGH	+	593280	610315	17036	91.4%
CM060209.1_1_IGH	+	43116	59722	16607	CM060229.1_1_IGH	+	474317	491181	16865	91.4%
CM060209.1_1_IGH	+	43116	59722	16607	CM060229.1_1_IGH	+	726685	744217	17533	91.3%
CM060209.1_1_IGH	+	43116	59722	16607	CM060229.1_1_IGH	+	909444	926756	17313	91.3%
CM060209.1_1_IGH	+	43116	50378	7263	CM060229.1_1_IGH	+	808513	815745	7233	90.2%
CM060209.1_1_IGH	+	43116	52157	9042	CM060229.1_1_IGH	+	694466	703428	8963	89.9%
CM060209.1_1_IGH	+	43116	50501	7386	CM060229.1_1_IGH	+	1055300	1062655	7356	90.5%
CM060209.1_1_IGH	+	43203	52138	8936	CM060229.1_1_IGH	+	560931	569785	8855	89.9%
CM060209.1_1_IGH	+	48638	52689	4052	CM060229.1_1_IGH	+	468996	473012	4017	82.1%
CM060209.1_1_IGH	+	48836	52157	3322	CM060229.1_1_IGH	+	668169	671453	3285	85.5%
CM060209.1_1_IGH	+	48836	52157	3322	CM060229.1_1_IGH	+	534320	537601	3282	85.5%
CM060209.1_1_IGH	+	48855	50731	1877	CM060229.1_1_IGH	+	1092618	1094526	1909	88.6%
CM060209.1_1_IGH	+	48863	49527	665	CM060229.1_1_IGH	+	556223	557171	949	82.8%
CM060209.1_1_IGH	+	48863	49527	665	CM060229.1_1_IGH	+	690075	691021	947	82.8%
CM060209.1_1_IGH	+	48863	52689	3827	CM060229.1_1_IGH	+	980969	984768	3800	84.5%
CM060209.1_1_IGH	+	48863	52689	3827	CM060229.1_1_IGH	+	152294	156146	3853	84.6%
CM060209.1_1_IGH	+	48863	52689	3827	CM060229.1_1_IGH	+	223633	227440	3808	84.6%
CM060209.1_1_IGH	+	48863	52689	3827	CM060229.1_1_IGH	+	1049958	1053604	3647	83.9%
CM060209.1_1_IGH	+	48863	50731	1869	CM060229.1_1_IGH	+	94440	96337	1898	87.7%
CM060209.1_1_IGH	+	48863	52121	3259	CM060229.1_1_IGH	+	391247	394503	3257	84.5%
CM060209.1_1_IGH	+	48863	52689	3827	CM060229.1_1_IGH	+	903929	907735	3807	83.8%
CM060209.1_1_IGH	+	48863	52689	3827	CM060229.1_1_IGH	+	721176	724982	3807	83.9%
CM060209.1_1_IGH	+	48863	52689	3827	CM060229.1_1_IGH	+	587538	591575	4038	84.3%
CM060209.1_1_IGH	+	48863	50731	1869	CM060229.1_1_IGH	+	632647	634547	1901	87.8%
CM060209.1_1_IGH	+	48863	50731	1869	CM060229.1_1_IGH	+	847147	849047	1901	87.7%
CM060209.1_1_IGH	+	48863	52157	3295	CM060229.1_1_IGH	+	453722	457004	3283	85.1%
CM060209.1_1_IGH	+	48863	52689	3827	CM060229.1_1_IGH	+	802750	806571	3822	84.9%
CM060209.1_1_IGH	+	48863	50139	1277	CM060229.1_1_IGH	+	963515	964795	1281	86.5%
CM060209.1_1_IGH	+	48863	52157	3295	CM060229.1_1_IGH	+	130124	133634	3511	84.9%
CM060209.1_1_IGH	+	48863	50731	1869	CM060229.1_1_IGH	+	435530	437433	1904	87.5%
CM060209.1_1_IGH	+	48863	50731	1869	CM060229.1_1_IGH	+	1024389	1026290	1902	87.9%
CM060209.1_1_IGH	+	48863	52157	3295	CM060229.1_1_IGH	+	882612	885896	3285	85.4%
CM060209.1_1_IGH	+	48863	59717	10855	CM060229.1_1_IGH	+	362339	373315	10977	85.8%
CM060209.1_1_IGH	+	48867	50731	1865	CM060229.1_1_IGH	+	511526	513415	1890	87.4%
CM060209.1_1_IGH	+	49002	52688	3687	CM060229.1_1_IGH	+	265972	269619	3648	86.3%
CM060209.1_1_IGH	+	49002	59715	10714	CM060229.1_1_IGH	+	287960	298858	10899	86.1%
CM060209.1_1_IGH	+	49002	59715	10714	CM060229.1_1_IGH	+	62212	73109	10898	86.1%
CM060209.1_1_IGH	+	49002	52157	3156	CM060229.1_1_IGH	+	781270	784409	3140	86.6%
CM060209.1_1_IGH	+	49002	54068	5067	CM060229.1_1_IGH	+	24110	29137	5028	85.9%
CM060209.1_1_IGH	+	49003	52689	3687	CM060229.1_1_IGH	+	323489	327338	3850	85.0%
CM060209.1_1_IGH	+	49096	49546	451	CM060229.1_1_IGH	+	344180	344615	436	80.8%
CM060209.1_1_IGH	+	49320	51193	1874	CM060229.1_1_IGH	+	178129	179988	1860	88.2%
CM060209.1_1_IGH	+	49378	50574	1197	CM060229.1_1_IGH	+	656298	657483	1186	73.6%
CM060209.1_1_IGH	+	49378	50574	1197	CM060229.1_1_IGH	+	118345	119541	1197	71.8%
CM060209.1_1_IGH	+	49378	50574	1197	CM060229.1_1_IGH	+	870977	872162	1186	73.2%
CM060209.1_1_IGH	+	49378	50712	1335	CM060229.1_1_IGH	+	9973	11305	1333	73.1%
CM060209.1_1_IGH	+	49387	50574	1188	CM060229.1_1_IGH	+	769525	770713	1189	73.0%
CM060209.1_1_IGH	+	49387	50559	1173	CM060229.1_1_IGH	+	951819	952993	1175	72.8%
CM060209.1_1_IGH	+	50641	50955	315	CM060229.1_1_IGH	+	15947	16282	336	77.9%
CM060209.1_1_IGH	+	50903	52689	1787	CM060229.1_1_IGH	+	691006	692758	1753	82.0%
CM060209.1_1_IGH	+	50903	52689	1787	CM060229.1_1_IGH	+	557156	558908	1753	82.0%
CM060209.1_1_IGH	+	51388	54543	3156	CM060229.1_1_IGH	+	815746	818906	3161	92.9%
CM060209.1_1_IGH	+	52211	59722	7512	CM060229.1_1_IGH	+	236440	244139	7700	91.8%
CM060209.1_1_IGH	+	52211	59722	7512	CM060229.1_1_IGH	+	1062628	1070349	7722	92.3%
CM060209.1_1_IGH	+	52242	76609	24368	CM060229.1_1_IGH	+	277557	301873	24317	99.6%
CM060209.1_1_IGH	+	53117	55103	1987	CM060229.1_1_IGH	+	179905	181879	1975	89.1%
CM060209.1_1_IGH	+	54041	59717	5677	CM060229.1_1_IGH	+	350910	356829	5920	86.5%
CM060209.1_1_IGH	+	54529	59722	5194	CM060229.1_1_IGH	+	819357	824771	5415	91.7%
CM060209.1_1_IGH	+	55027	57399	2373	CM060229.1_1_IGH	+	186378	188761	2384	88.8%
CM060209.1_1_IGH	+	58361	59714	1354	CM060229.1_1_IGH	+	188740	190084	1345	88.1%
CM060209.1_1_IGH	+	59166	59717	552	CM060229.1_1_IGH	+	784405	784922	518	88.6%
CM060209.1_1_IGH	+	59166	59717	552	CM060229.1_1_IGH	+	885892	886410	519	88.1%
CM060209.1_1_IGH	+	59166	59717	552	CM060229.1_1_IGH	+	457000	457519	520	88.1%
CM060209.1_1_IGH	+	59166	59717	552	CM060229.1_1_IGH	+	537597	538115	519	88.2%
CM060209.1_1_IGH	+	59166	59717	552	CM060229.1_1_IGH	+	703424	703944	521	88.1%
CM060209.1_1_IGH	+	59166	59717	552	CM060229.1_1_IGH	+	570032	570551	520	87.7%
CM060209.1_1_IGH	+	59166	59717	552	CM060229.1_1_IGH	+	671449	671967	519	88.6%
CM060209.1_1_IGH	+	59166	60324	1159	CM060229.1_1_IGH	+	133630	134646	1017	78.4%
CM060209.1_1_IGH	+	59310	59458	149	CM060229.1_1_IGH	+	1089538	1089685	148	77.7%
CM060209.1_1_IGH	+	59310	59458	149	CM060229.1_1_IGH	+	1021325	1021472	148	77.7%
CM060209.1_1_IGH	+	59310	59458	149	CM060229.1_1_IGH	+	844088	844235	148	77.7%
